Id,SalePrice
2764,142651.8642578125
2765,266047.8349609375
2766,86504.7490234375
2767,75842.7158203125
2768,137894.2197265625
2769,135783.3662109375
2770,136659.4169921875
2771,89547.5419921875
2772,114349.5966796875
2773,172689.1005859375
2774,170389.9072265625
2775,104500.5341796875
2776,134834.0556640625
2777,160364.4228515625
2778,107270.0029296875
2779,101465.2197265625
2780,120527.4853515625
2781,97928.3505859375
2782,93726.4814453125
2783,106406.7177734375
2784,130394.1787109375
2785,135108.5849609375
2786,37993.2333984375
2787,113878.5146484375
2788,41932.5927734375
2789,178696.2529296875
2790,93424.9931640625
2791,81995.8974609375
2792,90233.3876953125
2793,118946.3876953125
2794,77028.1142578125
2795,117821.1826171875
2796,106103.8427734375
2797,246021.6357421875
2798,87082.9013671875
2799,85422.1923828125
2800,63550.0185546875
2801,122214.7080078125
2802,126652.6904296875
2803,172274.4912109375
2804,142082.9208984375
2805,100373.9287109375
2806,72099.5556640625
2807,254764.5087890625
2808,163675.4755859375
2809,140125.1318359375
2810,119170.4384765625
2811,178253.9833984375
2812,159860.1064453125
2813,145308.2744140625
2814,155572.9755859375
2815,88248.5478515625
2816,198564.6162109375
2817,135689.7705078125
2818,124726.8388671875
2819,-32079292627.583008
2820,134350.0029296875
2821,112397.3388671875
2822,166723.7431640625
2823,351050.0556640625
2824,201811.1884765625
2825,138888.5087890625
2826,147086.5224609375
2827,136055.5126953125
2828,264173.8837890625
2829,199271.6591796875
2830,239081.2939453125
2831,177347.9365234375
2832,255841.7998046875
2833,307989.7626953125
2834,241251.4833984375
2835,220314.9384765625
2836,204387.8740234375
2837,175820.8232421875
2838,135685.5927734375
2839,156137.7275390625
2840,211880.3212890625
2841,199267.7392578125
2842,221048.5087890625
2843,147657.6318359375
2844,177241.1259765625
2845,122896.2197265625
2846,205091.9365234375
2847,211602.3115234375
2848,213571.6904296875
2849,199657.5595703125
2850,274950.0732421875
2851,198966.5107421875
2852,238084.9033203125
2853,236782.3505859375
2854,133032.4794921875
2855,199403.4248046875
2856,209197.4873046875
2857,194059.2177734375
2858,212544.9287109375
2859,79957.7998046875
2860,154401.6572265625
2861,136221.7197265625
2862,195610.1669921875
2863,150663.9013671875
2864,284204.3916015625
2865,140959.2158203125
2866,136087.6650390625
2867,57051.5478515625
2868,115997.6201171875
2869,97246.0478515625
2870,109627.4599609375
2871,88924.0986328125
2872,40179.9072265625
2873,64277.6611328125
2874,107733.0986328125
2875,113218.4833984375
2876,133118.9658203125
2877,136452.7744140625
2878,137583.8935546875
2879,163573.4794921875
2880,90943.5537109375
2881,167470.8369140625
2882,178189.5166015625
2883,220952.3896484375
2884,174525.0810546875
2885,190762.1552734375
2886,255353.9873046875
2887,109166.1376953125
2888,144752.6435546875
2889,26809.7255859375
2890,47274.8720703125
2891,152535.3447265625
2892,6992.2431640625
2893,25361.9091796875
2894,11089.1728515625
2895,343123.7822265625
2896,300838.6669921875
2897,181527.6259765625
2898,117903.7177734375
2899,205857.0361328125
2900,153949.7509765625
2901,216344.6787109375
2902,204783.6123046875
2903,306488.9384765625
2904,343953.1103515625
2905,-2270147285.6064453
2906,181575.7373046875
2907,101864.6064453125
2908,106115.0634765625
2909,118341.3642578125
2910,73368.9892578125
2911,65414.2041015625
2912,131884.0732421875
2913,75082.2080078125
2914,63005.0830078125
2915,83559.1142578125
2916,77104.6611328125
2917,163794.1650390625
2918,124676.3291015625
2919,212991.9267578125
